CostVariables,,,,,,,,,,,
StaffCostHour,20,,,,,,,,,,
FixedCostsCar,0,,,,,,,,,,
FixedCostsPt,11.8,,,,,,,,,,
CarCostsP_km,0.34,(0.56 p/mile),,,,,,,,,
JourneyData,,,,,,,,,,,
From,x,y,To,x,y,CarEm,CarTime,PtEm,PtTime,WalkDist,carDist
SE14 5TJ,51.469307,-0.046235,SE12 0JQ,51.441768,0.01871,5.7102904,18.62545768,1.945392072,67,-1,7.357055785
W3 7TB,51.558951,-0.19246,W5 5JY,51.51279,-0.302995,0,0,1.173769155,35,-1,0
SW2 2AD,51.450971,-0.121039,SE12 8BP,51.451997,0.026286,8.397485882,31.60708431,8.105493047,92,-1,12.4847983
SW2 1QA,51.456114,-0.109283,SE1 4QA,51.498117,-0.083716,7.053888141,17.94822973,1.949464545,57,-1,7.089550742
SE19 3DX,51.414883,-0.094835,N1 9JP,51.651933,-0.077091,18.81036838,77.58877739,8.426101497,116,-1,30.64756707
SE9 2LL,51.446535,0.08289,SE22 8AD,51.464181,-0.082748,15.45137402,35.86207428,7.958229368,72,-1,14.16551934
SW1H 9EU,51.499117,-0.136824,SE14 6EB,51.481142,-0.035014,9.405184188,21.58137157,3.976343864,56,-1,8.524641769
SE19 3DX,51.414883,-0.094835,N1 9JJ,51.651933,-0.077091,18.81036838,77.58877739,8.426101497,113,-1,30.64756707
SE15 6TE,51.480644,-0.067814,NW6 3AA,51.541873,-0.190584,12.76417854,33.14931149,6.695061721,70,-1,13.09397804
SE17 1TS,51.490383,-0.084199,SE12 9ET,51.44304,0.020551,7.389787576,29.2034785,4.630270251,61,-1,11.53537401
SE17 3RD,51.487667,-0.104147,SE14 6EB,51.481142,-0.035014,6.38208927,16.92550081,2.532394933,50,-1,6.685572821
NW4 3DH,51.580454,-0.227401,NW4 3DE,51.581401,-0.228173,0.671798871,0.373034948,0,3,-1,0.147348805
SE3 7DF,51.475516,0.022994,W5 5JY,51.51279,-0.302995,0,0,12.57275404,91,-1,0
W2 1EB,51.566901,-0.209532,SE28 8LW,51.508975,0.117888,18.81036838,78.68626733,12.61937969,85,-1,31.0810756
NW4 3SA,51.578178,-0.232051,SE17 1TS,51.490383,-0.084199,13.10007798,42.36551773,7.080320725,68,-1,16.7343795
SE13 6TZ,51.446221,-0.004004,SE9 5TG,51.44948,0.050483,3.694893788,11.59809063,2.772592009,64,-1,4.581245799
SE15 4DA,51.462937,-0.077042,SW1H 9EU,51.499117,-0.136824,9.741083623,18.3157797,2.484981248,74,-1,7.234732983
SE9 5DL,51.450285,0.055917,SE19 2QJ,51.411828,-0.084536,11.4205808,33.79870011,9.013678788,83,-1,13.35048654
N1 9JP,51.651933,-0.077091,SE6 1ES,51.439774,-0.0104,18.81036838,78.37343775,9.419576351,98,-1,30.95750791
SE6 1ES,51.439774,-0.0104,E11 1DZ,51.569612,-0.003582,12.42827911,48.34022156,9.922621236,117,-1,19.09438752
W1S 2HU,51.512255,-0.141361,SM6 8SW,51.361415,-0.146037,15.45137402,52.27498622,9.41332004,84,-1,20.64861956
SE15 6TE,51.480644,-0.067814,SE12 9QB,51.435783,0.026763,10.07698306,26.42247415,4.522969717,62,-1,10.43687729
E7 0AF,51.55368,0.019868,NW4 3DH,51.580454,-0.227401,12.42827911,65.14082552,9.366781331,81,-1,25.73062608
SE11 6PT,51.492973,-0.115869,SE23 3NA,51.445051,-0.052005,6.717988706,26.51484779,4.502251797,62,-1,10.47336488
SE15 4HA,51.463758,-0.0668,SE1 2SS,51.506106,-0.087199,6.717988706,16.66414639,1.751726178,45,-1,6.582337824
SW12 8LH,51.445845,-0.159572,SE9 5TG,51.44948,0.050483,10.74878193,43.56641222,10.1368723,92,-1,17.20873283
E7 0AF,51.55368,0.019868,NW4 3DE,51.581401,-0.228173,12.76417854,64.98717482,9.444290885,80,-1,25.66993405
IG11 0RD,51.529397,0.108902,E7 8DT,51.544112,0.034429,5.7102904,20.25043523,2.325424473,84,-1,7.998921915
SE14 5TJ,51.469307,-0.046235,SE11 6PT,51.492973,-0.115869,5.374390965,16.95475961,2.367125318,59,-1,6.697130046
SE24 0EF,51.454033,-0.104576,W1U 4ED,51.518776,-0.153376,12.42827911,24.83608862,3.767537277,58,-1,9.810255003
SE11 6PT,51.492973,-0.115869,SE23 3NN,51.44797,-0.049132,9.405184188,21.61674135,3.236479626,69,-1,8.538612834
SW2 1QA,51.456114,-0.109283,W1J 5HQ,51.507122,-0.146599,11.75648024,20.99007876,2.393923004,53,-1,8.291081112
SE16 6AU,51.500401,-0.043407,SE1 2SS,51.506106,-0.087199,4.702592094,10.0426059,1.121486181,32,-1,3.966829329
SE18 7BZ,51.490921,0.071372,E3 5AA,51.527185,-0.034503,10.07698306,27.59083864,5.205429066,60,-1,10.89838126
SE19 3NF,51.422435,-0.105294,W3 7JU,51.508973,-0.250654,12.76417854,41.97517044,10.38611884,101,-1,16.58019232
SW1V 1NP,51.492683,-0.144462,SE14 6EB,51.481142,-0.035014,11.08468136,24.75154588,5.24674618,55,-1,9.776860622
SE9 5TG,51.44948,0.050483,SE1 2SS,51.506106,-0.087199,11.4205808,33.39759299,5.186277196,51,-1,13.19204923
W1T 3QG,51.51701,-0.137794,SE12 8BP,51.451997,0.026286,14.10777628,40.56991395,6.473140922,67,-1,16.02511601
SE18 7BZ,51.490921,0.071372,E3 5AT,51.527998,-0.035217,10.41288249,27.7656954,5.205429066,62,-1,10.96744968
SE25 4DQ,51.403127,-0.072679,SE16 5QU,51.504227,-0.048517,13.43597741,39.72638232,3.88219413,54,-1,15.69192102
NW10 9UL,51.544184,-0.24567,SE15 5SZ,51.475094,-0.066594,14.10777628,42.99057003,8.773547964,84,-1,16.98127516
W6 9RW,51.488684,-0.22657,IG11 0RJ,51.5312,0.120679,14.44367572,67.58636337,14.32808105,143,-1,26.69661353
SW18 9SL,51.457384,-0.190862,SW2 2AD,51.450971,-0.121039,6.38208927,15.15367253,2.135035625,59,-1,5.985700647
SE9 5QR,51.44146,0.050412,SE2 0EF,51.498497,0.10445,7.053888141,24.31987969,4.552464659,61,-1,9.606352479
SW1H 9HP,51.501001,-0.130911,SW2 1QA,51.456114,-0.109283,7.053888141,16.43636287,2.077985742,59,-1,6.492363333
SM6 8SW,51.361415,-0.146037,SE22 8AD,51.464181,-0.082748,12.76417854,42.73072405,8.887526859,108,-1,16.878636
SW18 9SL,51.457384,-0.190862,SE12 9QB,51.435783,0.026763,12.42827911,45.96547857,10.71236016,122,-1,18.15636403
SW2 1QA,51.456114,-0.109283,SE11 6PT,51.492973,-0.115869,4.702592094,13.31582455,1.302498964,49,-1,5.259750698
NW6 3AA,51.541873,-0.190584,SE19 2QJ,51.411828,-0.084536,13.77187685,50.47409408,10.46194805,126,-1,19.93726716
SM5 4PB,51.350379,-0.170508,W3 7TB,51.558951,-0.19246,20.48986555,74.0735516,15.41684331,142,-1,29.25905288
SE16 7PF,51.496001,-0.039446,SW12 8LH,51.445845,-0.159572,9.405184188,31.96261179,5.933662244,61,-1,12.62523166
SW1P 4PX,51.489465,-0.130389,W3 7TB,51.558951,-0.19246,9.069284753,26.435311,5.732768171,57,-1,10.44194785
SE7 8NE,51.491891,0.035502,SE1 1GE,51.503839,-0.092121,11.75648024,30.24367499,4.118729149,53,-1,11.94625162
NW10 9UL,51.544184,-0.24567,SW17 0JZ,51.43594,-0.184673,13.43597741,39.56980984,11.16965664,91,-1,15.63007489
SE6 1ES,51.439774,-0.0104,SE9 5TG,51.44948,0.050483,4.030793223,13.20190429,1.944868448,48,-1,5.214752195
E6 2NS,51.535175,0.062667,E7 8EA,51.546847,0.036411,2.351296047,7.873978424,1.23051003,40,-1,3.110221477
E1 6NP,51.521656,-0.075247,SW1H 9EU,51.499117,-0.136824,7.725687012,18.22033776,2.365041705,58,-1,7.197033416
IG5 0RW,51.596486,0.060159,W6 9RH,51.535984,-0.194754,14.10777628,69.28534947,14.74574933,115,-1,27.36771304
CR4 3QX,51.407037,-0.178255,SM6 8SW,51.361415,-0.146037,5.374390965,17.18009717,2.293122974,62,-1,6.786138383
SE26 6BP,51.424959,-0.064942,SE21 8BX,51.431052,-0.089875,4.366692659,6.649369985,0.471673347,41,-1,2.626501144
NW4 3DH,51.580454,-0.227401,NW4 3RD,51.578629,-0.219693,2.351296047,2.965772924,0.161170447,12,-1,1.171480305
W5 5SA,51.51217,-0.309259,SE20 8LB,51.411851,-0.059126,18.13856951,65.52709186,11.2998115,90,-1,25.88320129
SE9 5TG,51.44948,0.050483,SE19 2QJ,51.411828,-0.084536,11.4205808,33.15928503,8.856590817,82,-1,13.09791759
SE12 9ET,51.44304,0.020551,SE15 6TE,51.480644,-0.067814,6.38208927,22.28665323,3.709994909,62,-1,8.803228026
SE8 4HZ,51.471391,-0.024115,SE15 5SZ,51.475094,-0.066594,5.374390965,9.472160855,0.867032992,37,-1,3.741503538
SM6 8SW,51.361415,-0.146037,HA1 9GF,51.585237,-0.329686,22.16936273,84.66392911,18.256058,104,-1,33.442252
SW1H 9EU,51.499117,-0.136824,W2 1EB,51.566901,-0.209532,7.725687012,28.4511715,1.376874976,40,-1,11.23821274
E6 2NS,51.535175,0.062667,E7 8DT,51.544112,0.034429,3.358994353,8.388250655,0.936824117,40,-1,3.313359009
SW1H 9EU,51.499117,-0.136824,SE1 6TJ,51.494747,-0.098768,6.717988706,9.138629012,0.759887088,36,-1,3.60975846
W3 7TB,51.558951,-0.19246,SE9 5DL,51.450285,0.055917,18.13856951,62.60550552,11.47199578,96,-1,24.72917468
E3 5AT,51.527998,-0.035217,E1 6NP,51.521656,-0.075247,3.023094918,10.96738544,1.394077268,39,-1,4.332117247
SE12 8BP,51.451997,0.026286,SE22 8HA,51.454919,-0.076731,7.053888141,24.96521426,4.406067387,67,-1,9.861259633
E3 5AA,51.527185,-0.034503,NW4 2DH,51.586223,-0.221172,11.75648024,48.93113833,9.196192188,67,-1,19.32779964
SE8 4HZ,51.471391,-0.024115,SW11 4LG,51.475275,-0.150842,8.733385317,28.51522828,6.083783948,75,-1,11.26351517
SW9 6LW,51.472675,-0.1124,SE12 8BP,51.451997,0.026286,9.069284753,30.12853187,7.019773156,90,-1,11.90077009
E6 9SY,51.532761,0.055219,SE13 7TW,51.465336,-0.021253,9.405184188,31.90191883,8.897035198,100,-1,12.60125794
W1H 7JB,51.514839,-0.158666,E18 2JF,51.593824,0.01827,11.75648024,47.51051333,9.02988845,57,-1,18.76665277
NW4 3DH,51.580454,-0.227401,E7 8EA,51.546847,0.036411,13.77187685,68.81126267,10.0901785,80,-1,27.18044876
SE26 6HP,51.426178,-0.061956,SE25 4TY,51.401113,-0.067804,4.702592094,10.77965199,0.711682104,41,-1,4.257962537
SE16 5QU,51.504227,-0.048517,SE12 9QB,51.435783,0.026763,10.07698306,29.08832697,5.915165683,66,-1,11.48988915
CR4 3QX,51.407037,-0.178255,HA1 9GF,51.585237,-0.329686,18.81036838,67.8526035,15.14139803,94,-1,26.80177838
IG5 0RW,51.596486,0.060159,W6 9RW,51.488684,-0.22657,22.16936273,72.39669593,13.92647679,109,-1,28.59669489
NW4 3DH,51.580454,-0.227401,E7 8DT,51.544112,0.034429,14.10777628,69.01462836,9.819018407,78,-1,27.2607782
SE4 1QR,51.463509,-0.035628,SE5 8PF,51.471194,-0.084326,4.030793223,11.29056614,1.687193306,44,-1,4.459773626
SM5 4PB,51.350379,-0.170508,SE11 6PT,51.492973,-0.115869,11.75648024,51.88551038,9.919590944,112,-1,20.4947766
E3 5AA,51.527185,-0.034503,W1T 3QG,51.51701,-0.137794,11.75648024,25.21924716,2.984102981,58,-1,9.961602627
SE6 1ES,51.439774,-0.0104,SE15 4DA,51.462937,-0.077042,6.717988706,19.56463155,2.197552223,66,-1,7.728029463
SE9 2LL,51.446535,0.08289,NW4 3SA,51.578178,-0.232051,18.47446894,76.80643043,12.22528001,104,-1,30.33854002
SE4 1YB,51.465709,-0.026866,SE26 6HP,51.426178,-0.061956,6.046189835,14.53784396,1.162302173,48,-1,5.742448363
SE14 6EB,51.481142,-0.035014,SE19 3DX,51.414883,-0.094835,8.733385317,27.59348694,4.121705742,61,-1,10.89942734
SE23 3NN,51.44797,-0.049132,SE6 3TJ,51.434954,-0.023113,3.358994353,10.569063,0.371642039,49,-1,4.174779886
SE12 9TZ,51.432583,0.027743,W5 5JY,51.51279,-0.302995,0,0,16.25358526,123,-1,0
SE28 8LW,51.508975,0.117888,SE12 8BP,51.451997,0.026286,10.41288249,28.70310119,5.795543132,68,-1,11.33772497
W6 9RW,51.488684,-0.22657,W5 5JY,51.51279,-0.302995,0,0,3.322353669,63,-1,0
SW2 1LR,51.45674,-0.113504,E6 6AQ,51.525592,0.063488,11.4205808,46.97921439,9.636553727,97,-1,18.55678968
SE15 4DA,51.462937,-0.077042,W1J 8PD,51.507805,-0.144827,12.42827911,23.19206416,3.812042857,64,-1,9.160865344
SW18 9SL,51.457384,-0.190862,SE12 9TZ,51.432583,0.027743,11.75648024,46.85866209,10.55916902,130,-1,18.50917152
E6 2NS,51.535175,0.062667,SE25 5PD,51.38934,-0.090176,17.1308712,61.67467799,9.987947748,89,-1,24.3614978
SE9 5DL,51.450285,0.055917,E7 0AF,51.55368,0.019868,12.09237967,41.09540897,7.299390774,94,-1,16.23268654
W6 9RH,51.535984,-0.194754,SE1 6TJ,51.494747,-0.098768,11.75648024,25.05232624,7.306710469,74,-1,9.895668866
SE9 2LL,51.446535,0.08289,NW4 3RD,51.578629,-0.219693,20.15396612,74.88757611,13.18436215,99,-1,29.58059256
SE26 6HP,51.426178,-0.061956,NW6 2QT,51.546726,-0.199738,18.13856951,50.87360549,10.70651651,100,-1,20.09507417
SE8 4HZ,51.471391,-0.024115,SE3 7DF,51.475516,0.022994,6.717988706,11.18412966,1.328891901,37,-1,4.417731215
SE15 5SZ,51.475094,-0.066594,SE14 6EB,51.481142,-0.035014,4.030793223,8.067779428,0.897809512,33,-1,3.186772874
SE12 8SS,51.455336,0.012558,SE28 8LW,51.508975,0.117888,13.10007798,31.80668354,6.805878112,66,-1,12.56364
SE9 5DL,51.450285,0.055917,E6 6AQ,51.525592,0.063488,8.733385317,39.86512628,7.955989931,108,-1,15.74672488
SE23 3NN,51.44797,-0.049132,SW17 0JZ,51.43594,-0.184673,6.38208927,29.79401498,7.026574986,91,-1,11.76863592
W6 9RW,51.488684,-0.22657,CR4 3QX,51.407037,-0.178255,10.07698306,31.24179187,10.53647109,97,-1,12.34050779
SW1H 9HP,51.501001,-0.130911,NW4 2JT,51.588442,-0.211572,9.069284753,35.67212622,6.004040817,70,-1,14.09048986
SE16 5QU,51.504227,-0.048517,SE12 9TZ,51.432583,0.027743,9.405184188,29.98151049,6.041671575,63,-1,11.84269664
SW2 1QA,51.456114,-0.109283,W1U 4ED,51.518776,-0.153376,13.77187685,25.0262781,3.780764758,51,-1,9.885379848
SE19 2QJ,51.411828,-0.084536,E7 8EA,51.546847,0.036411,17.46677063,57.95460655,5.956259196,94,-1,22.89206959
SM5 4PB,51.350379,-0.170508,SE12 0JQ,51.441768,0.01871,13.10007798,52.90741071,9.613000234,144,-1,20.89842723
N1 9JP,51.651933,-0.077091,W2 1EB,51.566901,-0.209532,7.389787576,42.18780734,1.329315135,45,-1,16.6641839
SE21 8BX,51.431052,-0.089875,BR1 1BQ,51.408139,0.015834,7.389787576,24.95678229,6.7639521,104,-1,9.857929005
NW6 2QT,51.546726,-0.199738,SE15 5SZ,51.475094,-0.066594,10.74878193,35.48325184,7.23899259,63,-1,14.01588448
W5 5RN,51.50431,-0.304247,SE1 6TJ,51.494747,-0.098768,18.13856951,44.90842599,8.006666494,60,-1,17.73882826
SE12 8BP,51.451997,0.026286,SW2 2AD,51.450971,-0.121039,9.405184188,34.00167765,6.821013166,99,-1,13.43066267
SE19 2QJ,51.411828,-0.084536,E7 8DT,51.544112,0.034429,17.1308712,56.95101296,10.72785072,134,-1,22.49565012
SE3 7DF,51.475516,0.022994,SW1V 1NP,51.492683,-0.144462,12.09237967,34.8101443,6.610492181,70,-1,13.750007
E6 6AQ,51.525592,0.063488,NW10 9UL,51.544184,-0.24567,16.45907233,64.45405113,12.93053141,119,-1,25.4593502
SE3 7DF,51.475516,0.022994,W5 5RN,51.50431,-0.304247,21.83346329,68.69074924,12.2202818,95,-1,27.13284595
SE26 6HP,51.426178,-0.061956,SE25 4XL,51.399524,-0.07999,5.374390965,11.90512687,0.776097882,40,-1,4.702525113
SE23 3NA,51.445051,-0.052005,SW9 6LW,51.472675,-0.1124,5.374390965,19.43124846,2.337886097,65,-1,7.675343143
E1 6NP,51.521656,-0.075247,SW1H 9HP,51.501001,-0.130911,8.397485882,17.30185579,2.70364445,56,-1,6.834233037
SE1 1GE,51.503839,-0.092121,SE5 8PF,51.471194,-0.084326,5.038491529,13.47563203,1.489422654,46,-1,5.32287465
SE4 1YB,51.465709,-0.026866,SE15 2UJ,51.475983,-0.062179,3.694893788,9.649570568,0.279218644,39,-1,3.811580374
SE13 7TW,51.465336,-0.021253,W1J 5HQ,51.507122,-0.146599,10.74878193,28.98198979,4.101370812,45,-1,11.44788597
SE22 8HA,51.454919,-0.076731,SE22 8AD,51.464181,-0.082748,2.351296047,3.715700196,0.523781942,20,-1,1.467701577
NW6 2QT,51.546726,-0.199738,SW11 4LG,51.475275,-0.150842,7.725687012,25.6303271,5.737156063,53,-1,10.1239792
W1S 2HU,51.512255,-0.141361,HA1 9GF,51.585237,-0.329686,14.44367572,50.4796647,8.168861284,57,-1,19.93946756
W1S 2HU,51.512255,-0.141361,CR4 3QX,51.407037,-0.178255,14.44367572,38.13628339,6.871861158,59,-1,15.06383194
N1 9JJ,51.651933,-0.077091,SE12 8BP,51.451997,0.026286,17.46677063,69.20845638,9.140344343,79,-1,27.33734027
SE13 6TZ,51.446221,-0.004004,SE18 7BZ,51.490921,0.071372,6.38208927,22.95607253,3.857566744,60,-1,9.06764865
SW18 9SL,51.457384,-0.190862,SE6 1ES,51.439774,-0.0104,11.08468136,38.91392171,8.380787925,120,-1,15.37099908
SE17 1TS,51.490383,-0.084199,SE6 1ES,51.439774,-0.0104,8.397485882,28.56822641,4.010253271,66,-1,11.28444943
SE6 1ES,51.439774,-0.0104,SE15 4HA,51.463758,-0.0668,5.038491529,16.62697504,2.266717646,64,-1,6.56765514
SE9 2LL,51.446535,0.08289,E18 2JF,51.593824,0.01827,11.4205808,60.38034711,9.336291462,99,-1,23.85023711
SE12 8BP,51.451997,0.026286,NW4 2JT,51.588442,-0.211572,15.45137402,69.40217266,13.13482679,127,-1,27.4138582
SM6 8SW,51.361415,-0.146037,SE22 8HA,51.454919,-0.076731,12.42827911,41.58913332,7.888137934,99,-1,16.42770766
NW4 3RD,51.578629,-0.219693,NW4 3UA,51.575986,-0.233983,3.023094918,4.384091704,5.246736496,4,-1,1.731716223
SE16 5QU,51.504227,-0.048517,SE6 1ES,51.439774,-0.0104,9.741083623,24.8783131,3.811883668,68,-1,9.826933674
E7 8EA,51.546847,0.036411,SE12 9ET,51.44304,0.020551,10.41288249,40.43641023,9.609568686,95,-1,15.97238204
SE17 3RD,51.487667,-0.104147,E6 9ST,51.532761,0.055219,9.405184188,36.04590744,6.550553018,54,-1,14.23813344
BR1 1BQ,51.408139,0.015834,EN2 0DY,51.666493,-0.080465,19.81806668,88.19887371,21.87115031,197,-1,34.83855511
SE17 3RD,51.487667,-0.104147,E6 9SP,51.532761,0.055219,9.405184188,36.04590744,6.550553018,55,-1,14.23813344
SE17 3RD,51.487667,-0.104147,E6 9SN,51.532761,0.055219,9.405184188,36.04590744,7.516126547,74,-1,14.23813344
NW4 2JT,51.588442,-0.211572,SE18 7BZ,51.490921,0.071372,16.45907233,69.31929065,12.03750699,112,-1,27.38111981
E3 5AA,51.527185,-0.034503,NW4 2JT,51.588442,-0.211572,11.4205808,46.53674489,8.64960252,74,-1,18.38201423
SE19 3NF,51.422435,-0.105294,SE14 5TJ,51.469307,-0.046235,7.389787576,22.02737651,2.692638635,68,-1,8.700813721
W1U 4ED,51.518776,-0.153376,SE15 2UJ,51.475983,-0.062179,13.43597741,24.21589145,3.973033489,63,-1,9.565277124
W3 7JU,51.508973,-0.250654,SE21 8BX,51.431052,-0.089875,16.12317289,46.70002155,9.441344726,100,-1,18.44650851
SE15 2UJ,51.475983,-0.062179,SW18 9SL,51.457384,-0.190862,9.405184188,27.16260135,5.87919875,81,-1,10.72922753
W1H 7JB,51.514839,-0.158666,E18 2DB,51.584378,0.016379,12.09237967,45.33155169,8.416833017,56,-1,17.90596292
E7 0AF,51.55368,0.019868,SE19 2QJ,51.411828,-0.084536,22.8411616,59.50005063,11.57421813,154,-1,23.50252
SE17 3RD,51.487667,-0.104147,E6 9TA,51.532761,0.055219,9.405184188,36.04590744,7.516126547,74,-1,14.23813344
SE22 8RP,51.457684,-0.077003,SW2 1LR,51.45674,-0.113504,3.694893788,8.609238627,1.068640691,36,-1,3.400649258
SE16 7PF,51.496001,-0.039446,SE17 3RD,51.487667,-0.104147,6.38208927,15.83447243,2.452946061,49,-1,6.254616612
E18 2DB,51.584378,0.016379,SE12 8SS,51.455336,0.012558,11.4205808,50.16715675,7.208968824,86,-1,19.81602692
SW1H 9EU,51.499117,-0.136824,SE2 0EF,51.498497,0.10445,19.14626781,51.63637201,8.42199749,106,-1,20.39636695
SE23 3NA,51.445051,-0.052005,W3 7JU,51.508973,-0.250654,13.43597741,48.412716,11.05136763,105,-1,19.12302282
SE15 4DA,51.462937,-0.077042,CR4 3QX,51.407037,-0.178255,12.09237967,31.3016791,6.21793472,84,-1,12.36416325
SE12 0JQ,51.441768,0.01871,SE13 6TZ,51.446221,-0.004004,2.015396612,5.655070393,0.562354184,32,-1,2.233752805
SE15 2UJ,51.475983,-0.062179,SE15 6TE,51.480644,-0.067814,2.687195482,2.043952718,0,13,-1,0.807361324
SW1P 4BB,51.492146,-0.131072,W3 7JU,51.508973,-0.250654,10.74878193,30.212064,5.730121408,62,-1,11.93376528
W3 7TB,51.558951,-0.19246,CR4 3QX,51.407037,-0.178255,17.46677063,55.96024942,10.97860428,91,-1,22.10429852
W1J 5HQ,51.507122,-0.146599,E3 5AA,51.527185,-0.034503,9.741083623,24.8282318,4.469708948,36,-1,9.807151562
SE12 8BP,51.451997,0.026286,SE25 4TY,51.401113,-0.067804,7.725687012,29.98047472,6.27088069,68,-1,11.84228751
NW6 2QT,51.546726,-0.199738,SW2 2AD,51.450971,-0.121039,10.41288249,36.95230095,7.668743381,52,-1,14.59615888
BR1 1BQ,51.408139,0.015834,SE5 8PF,51.471194,-0.084326,9.069284753,34.00073833,6.844455635,92,-1,13.43029164
SW2 2AD,51.450971,-0.121039,E6 6AQ,51.525592,0.063488,11.4205808,49.57854833,10.35951245,104,-1,19.58352659
SE5 8PF,51.471194,-0.084326,SE22 8AD,51.464181,-0.082748,2.351296047,3.383268472,0,21,-1,1.336391047
SE4 1YB,51.465709,-0.026866,SE5 8PF,51.471194,-0.084326,4.366692659,13.11401848,1.819416564,49,-1,5.1800373
SE12 9ET,51.44304,0.020551,SE14 5TJ,51.469307,-0.046235,6.046189835,18.82235791,2.382021722,63,-1,7.434831375
N1 9JP,51.651933,-0.077091,SE17 3RD,51.487667,-0.104147,14.10777628,52.85374557,2.183414673,46,-1,20.8772295
SE26 6HP,51.426178,-0.061956,CR4 3QX,51.407037,-0.178255,12.76417854,28.09467944,4.884561264,86,-1,11.09739838
CR4 3QX,51.407037,-0.178255,W2 1EB,51.566901,-0.209532,17.46677063,55.55826614,7.752583712,79,-1,21.94551512
SE15 5SZ,51.475094,-0.066594,SE16 6AU,51.500401,-0.043407,7.053888141,11.04694197,1.230375741,44,-1,4.363542078
SE7 8NE,51.491891,0.035502,SE21 8BX,51.431052,-0.089875,16.12317289,41.09458129,5.688759425,93,-1,16.23235961
SE25 4DQ,51.403127,-0.072679,SE9 2LL,51.446535,0.08289,10.74878193,38.42506005,6.77377551,87,-1,15.17789872
SW11 4LG,51.475275,-0.150842,E18 2JF,51.593824,0.01827,15.45137402,53.53932353,11.37271028,79,-1,21.1480328
W1J 5HQ,51.507122,-0.146599,E3 5AT,51.527998,-0.035217,10.07698306,25.00308857,4.469708948,38,-1,9.876219984
SW12 8LH,51.445845,-0.159572,SE19 2QJ,51.411828,-0.084536,5.374390965,20.1947677,4.157974357,102,-1,7.976933243
E18 2DB,51.584378,0.016379,SE21 8BX,51.431052,-0.089875,14.77957515,59.30390296,12.37795751,103,-1,23.42504167
IG11 0RD,51.529397,0.108902,W1H 7JB,51.514839,-0.158666,12.42827911,52.57623746,12.75177806,104,-1,20.7676138
E6 2PX,51.531854,0.064319,IG11 0RD,51.529397,0.108902,6.38208927,12.5781085,1.894902974,54,-1,4.968352859
SE22 8HA,51.454919,-0.076731,SE4 1YB,51.465709,-0.026866,4.366692659,12.86216442,1.989628702,54,-1,5.080554946
E7 0AF,51.55368,0.019868,SE12 8PB,51.454711,0.005953,15.11547459,36.52023545,6.127694007,102,-1,14.425493
NW10 9UL,51.544184,-0.24567,SE9 5QR,51.44146,0.050412,19.81806668,68.28098365,15.02289189,119,-1,26.97098854
SE1 6TJ,51.494747,-0.098768,E6 6AQ,51.525592,0.063488,8.733385317,35.440838,7.488136071,82,-1,13.99913101
NW4 3DH,51.580454,-0.227401,SE12 9TZ,51.432583,0.027743,19.48216725,73.05428015,11.31751892,76,-1,28.85644066
E6 2PX,51.531854,0.064319,IG11 0RJ,51.5312,0.120679,6.046189835,14.56620301,2.882728018,56,-1,5.753650188
E7 8EA,51.546847,0.036411,SE9 5TG,51.44948,0.050483,10.07698306,38.66784876,7.200048405,78,-1,15.27380026
E11 1DZ,51.569612,-0.003582,BR1 1BQ,51.408139,0.015834,13.77187685,57.20392201,12.61734566,116,-1,22.59554919
SE6 3TJ,51.434954,-0.023113,SE7 8NE,51.491891,0.035502,11.75648024,25.09966531,4.610401183,81,-1,9.914367799
SE4 1QR,51.463509,-0.035628,E6 6AQ,51.525592,0.063488,9.405184188,35.34294962,9.124623852,113,-1,13.9604651
SW9 6LW,51.472675,-0.1124,SE1 2SS,51.506106,-0.087199,5.038491529,12.01326676,1.598220655,45,-1,4.745240372
SE12 9TZ,51.432583,0.027743,E11 1DZ,51.569612,-0.003582,11.75648024,48.47578097,9.17272144,116,-1,19.14793348
E7 8EA,51.546847,0.036411,NW4 3UA,51.575986,-0.233983,13.10007798,69.57512829,83.26522104,69,-1,27.48217567
SE13 7TW,51.465336,-0.021253,W5 5JY,51.51279,-0.302995,0,0,12.10944739,92,-1,0
SE4 1YB,51.465709,-0.026866,NW6 3AA,51.541873,-0.190584,14.10777628,41.8515024,9.042322107,80,-1,16.53134345
SE18 7BZ,51.490921,0.071372,E7 0AF,51.55368,0.019868,12.76417854,35.64617535,6.368615475,85,-1,14.08023926
IG11 0RJ,51.5312,0.120679,SE12 8SS,51.455336,0.012558,10.07698306,46.06501297,10.68575496,129,-1,18.19568012
EN2 0DY,51.666493,-0.080465,SE22 8AD,51.464181,-0.082748,18.47446894,66.02144182,16.01701204,145,-1,26.07846952
NW4 2JT,51.588442,-0.211572,SE13 7TW,51.465336,-0.021253,16.79497176,58.26967359,10.57890135,100,-1,23.01652107
IG5 0RW,51.596486,0.060159,SE9 5QR,51.44146,0.050412,12.42827911,63.69952701,12.41696074,123,-1,25.16131317
W6 9RH,51.535984,-0.194754,W1J 5HQ,51.507122,-0.146599,7.725687012,14.30324005,1.937918876,70,-1,5.649779821
E6 9SP,51.532761,0.055219,SE17 3RD,51.487667,-0.104147,7.053888141,35.4173049,7.172034656,55,-1,13.98983544
SE16 7PF,51.496001,-0.039446,SW11 4LG,51.475275,-0.150842,9.405184188,25.23933783,6.167919727,61,-1,9.969538443
